Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Publisher_Missing_Flag,Year_Missing_Flag,Region_Reach,Success_Score
9038,Crimson Crusade 2,PS5,2009.0,Action,Warner Bros. Interactive,0.08,0.06,0.03,0.08,0.25,70.0,7.9,0,0,4,43.1
5347,Crimson Crusade 3,PS2,2011.0,Sports,Devolver Digital,0.17,0.08,0.12,0.09,0.46,95.0,7.6,0,0,4,50.4
7253,Crimson Crusade 3,PS5,2022.0,Racing,Microsoft Studios,0.01,0.01,0.01,0.01,0.04,,8.9,0,0,4,38.4
15296,Crimson Crusade II,3DS,2011.0,Racing,Rockstar Games,0.03,0.02,0.01,0.0,0.06,56.0,7.7,0,0,3,35.9
1480,Crimson Crusade II,Game Boy Advance,2002.0,Sports,Team17,0.07,0.03,0.01,0.07,0.18,72.0,6.3,0,0,4,41.2
14500,Crimson Crusade II,Game Boy Advance,2012.0,Shooter,Paradox Interactive,0.05,0.02,0.0,0.03,0.1,74.0,7.6,0,0,3,41.2
889,Crimson Crusade II,PSP,2002.0,Platform,Sega,0.12,0.05,0.05,0.01,0.23,68.0,8.1,0,0,3,40.3
10603,Crimson Crusade II,PSP,2021.0,Action,Electronic Arts,0.06,0.04,0.01,0.1,0.21,62.0,,0,0,3,33.8
2439,Crimson Crusade III,Xbox 360,2020.0,Misc,CD Projekt,0.02,0.01,0.0,0.03,0.06,50.0,6.9,0,0,3,32.9
13912,Crimson Crusade IV,DS,2017.0,Role-Playing,NetherRealm Studios,0.29,0.13,0.11,0.15,0.68,55.0,7.2,0,0,4,38.0
14174,Crimson Crusade IV,Nintendo Switch,2008.0,Platform,Annapurna Interactive,0.01,0.01,0.0,0.01,0.03,89.0,5.6,0,0,3,42.6
8016,Crimson Crusade IV,PS Vita,2000.0,Adventure,Atari,0.01,0.01,0.01,0.02,0.05,92.0,6.9,0,0,4,48.0
14040,Crimson Crusade Online,Nintendo Switch,2001.0,Action,Bandai Namco,0.34,0.21,0.08,0.06,0.69,,6.5,0,0,4,35.4
1723,Crimson Crusade Reborn,Nintendo Switch,2008.0,Shooter,Microsoft Studios,0.04,0.02,0.02,0.0,0.08,62.0,7.9,0,0,3,38.0
8262,Crimson Crusade Reborn,Wii U,2011.0,Misc,Nintendo,0.03,0.02,0.02,0.02,0.09,58.0,6.5,0,0,4,37.2
5057,Crimson Crusade: Gold Edition,PS2,2020.0,Adventure,CD Projekt,0.14,0.05,0.07,0.02,0.28,91.0,8.2,0,0,4,49.9
8361,Crimson Crusade: Origins,DS,2019.0,Simulation,CD Projekt,0.07,0.04,0.04,0.03,0.18,82.0,6.3,0,0,4,44.2
7893,Crimson Crusade: Redux,DS,2016.0,Strategy,NetherRealm Studios,0.39,0.26,0.13,0.09,0.87,,6.4,0,0,4,35.5
7413,Crimson Crusade: Redux,GameCube,2003.0,Puzzle,Warner Bros. Interactive,0.04,0.03,0.01,0.0,0.08,53.0,4.5,0,0,3,30.2
4256,Crimson Crusade: Redux,Wii,2023.0,Simulation,Team17,0.27,0.19,0.02,0.05,0.53,86.0,6.4,0,0,3,43.4
199,Crimson Crusade: Remastered,PS4,2023.0,Adventure,Activision,0.01,0.01,0.0,0.01,0.03,70.0,7.3,0,0,3,39.5
13545,Crimson Crusade: Remastered,Wii,2001.0,Strategy,Devolver Digital,0.17,0.06,0.01,0.09,0.33,77.0,7.8,0,0,3,42.6
5386,Crimson Dominion,DS,2021.0,Misc,Atari,0.06,0.02,0.03,0.01,0.12,64.0,8.0,0,0,4,41.3
3143,Crimson Dominion,Game Boy Advance,2008.0,Strategy,Annapurna Interactive,0.02,0.01,0.0,0.02,0.05,83.0,7.6,0,0,3,43.8
5971,Crimson Dominion,PS2,2008.0,Shooter,Unknown/Unreported,0.11,0.11,0.01,0.15,0.38,71.0,7.7,1,0,3,40.7
10585,Crimson Dominion 2,Game Boy Advance,2009.0,Puzzle,Focus Entertainment,0.01,0.0,0.0,0.01,0.02,75.0,,0,0,2,35.0
13603,Crimson Dominion 2,GameCube,2019.0,Fighting,Sega,0.05,0.04,0.0,0.04,0.13,53.0,4.8,0,0,3,30.7
464,Crimson Dominion 2,Nintendo Switch,2025.0,Platform,Paradox Interactive,0.03,0.01,0.0,0.02,0.06,76.0,7.1,0,0,3,41.0
4822,Crimson Dominion 2,PS2,2008.0,Fighting,505 Games,0.12,0.07,0.08,0.14,0.41,,4.9,0,0,4,32.8
3728,Crimson Dominion 2,PSP,2018.0,Puzzle,Microsoft Studios,0.04,0.04,0.0,0.06,0.14,54.0,8.2,0,0,3,36.1
7447,Crimson Dominion II,GameCube,2005.0,Role-Playing,CD Projekt,0.06,0.05,0.04,0.01,0.16,71.0,6.3,0,0,4,40.9
3851,Crimson Dominion III,Game Boy Advance,2024.0,Platform,Electronic Arts,0.04,0.02,0.03,0.05,0.14,86.0,7.5,0,0,4,47.2
9809,Crimson Dominion III,Xbox 360,2025.0,Strategy,Focus Entertainment,0.18,0.11,0.06,0.01,0.36,45.0,6.6,0,0,3,31.3
2221,Crimson Dominion IV,PS2,2014.0,Fighting,Team17,0.05,0.04,0.02,0.03,0.14,87.0,8.5,0,0,4,49.0
2396,Crimson Dominion IV,Wii,2007.0,Shooter,Deep Silver,0.07,0.07,0.02,0.04,0.2,84.0,8.8,0,0,4,48.6
2514,Crimson Dominion Online,GameCube,2008.0,Adventure,Electronic Arts,0.06,0.02,0.03,0.0,0.11,60.0,6.3,0,0,3,35.1
12951,Crimson Dominion Online,PC,2004.0,Simulation,Sega,0.02,0.02,0.01,0.02,0.07,74.0,8.3,0,0,4,44.7
4078,Crimson Dominion Online,PC,2015.0,Shooter,Devolver Digital,0.07,0.04,0.05,0.06,0.22,72.0,4.8,0,0,4,39.0
10844,Crimson Dominion Online,PS4,2022.0,Platform,Rockstar Games,0.13,0.07,0.03,0.04,0.27,76.0,5.6,0,0,4,41.5
8142,Crimson Dominion Reborn,PS Vita,2012.0,Simulation,Deep Silver,0.02,0.01,0.01,0.0,0.04,56.0,6.3,0,0,3,33.8
2457,Crimson Dominion Reborn,Wii,2002.0,Strategy,THQ,0.01,0.01,0.0,0.01,0.03,79.0,6.6,0,0,3,41.1
6556,Crimson Dominion Reborn,Xbox Series X,2001.0,Adventure,Ubisoft,0.17,0.1,0.09,0.06,0.42,81.0,,0,0,4,42.2
15239,Crimson Dominion: Gold Edition,3DS,2024.0,Puzzle,Take-Two Interactive,0.09,0.03,0.03,0.04,0.19,81.0,,0,0,4,42.0
159,Crimson Dominion: Gold Edition,Nintendo Switch,2022.0,Racing,Rockstar Games,0.02,0.01,0.01,0.0,0.04,82.0,7.7,0,0,3,43.7
12384,Crimson Dominion: Gold Edition,PSP,2002.0,Misc,Capcom,2.53,1.44,0.42,1.86,6.25,58.0,7.8,0,0,4,45.3
11428,Crimson Dominion: Remastered,GameCube,2013.0,Fighting,Focus Entertainment,0.2,0.08,0.1,0.01,0.39,89.0,6.3,0,0,3,44.0
10055,Crimson Dominion: Remastered,Nintendo Switch,2014.0,Strategy,Paradox Interactive,0.05,0.02,0.01,0.02,0.1,67.0,6.8,0,0,4,40.4
14797,Crimson Dominion: Remastered,Wii U,2023.0,Strategy,Rockstar Games,0.01,0.01,0.0,0.0,0.02,78.0,5.3,0,0,2,36.4
15629,Crimson Empire,3ds,2011.0,Sports,Sega,0.01,0.0,0.01,0.0,0.02,76.0,6.2,0,0,2,37.1
14005,Crimson Empire,PSP,2017.0,Misc,Focus Entertainment,0.15,0.09,0.04,0.26,0.54,67.0,6.5,0,0,4,40.4
10432,Crimson Empire,Xbox 360,2016.0,Action,Sony Interactive Entertainment,0.77,0.44,0.11,0.14,1.46,76.0,8.7,0,0,4,47.3
11863,Crimson Empire,xbox series x,2002.0,Puzzle,Sony Interactive Entertainment,1.15,0.82,0.75,0.12,2.84,65.0,,0,0,3,37.3
9360,Crimson Empire 3,PS3,2021.0,Fighting,Codemasters,0.02,0.02,0.0,0.03,0.07,60.0,8.2,0,0,3,37.9
11509,Crimson Empire II,PSP,2011.0,Shooter,Sony Interactive Entertainment,0.01,0.01,0.0,0.0,0.02,54.0,6.8,0,0,2,31.4
8343,Crimson Empire III,Wii U,2004.0,Platform,Ubisoft,1.04,0.87,0.62,0.15,2.68,59.0,6.1,0,0,4,39.5
14947,Crimson Empire III,Xbox Series X,2009.0,Fighting,Electronic Arts,0.02,0.01,0.01,0.01,0.05,51.0,7.7,0,0,4,36.9
12821,Crimson Empire: Origins,3DS,2019.0,Misc,CD Projekt,0.13,0.04,0.04,0.05,0.26,67.0,5.7,0,0,4,38.9
15251,Crimson Empire: Origins,PS2,2018.0,Fighting,Square Enix,0.11,0.07,0.03,0.1,0.31,60.0,7.5,0,0,4,39.6
11305,Crimson Empire: Origins,PS5,2009.0,Fighting,CD Projekt,0.07,0.07,0.01,0.1,0.25,,7.9,0,0,3,34.6
10769,Crimson Empire: Redux,GameCube,2004.0,Strategy,505 Games,0.05,0.02,0.0,0.03,0.1,73.0,7.7,0,0,3,41.0
10746,Crimson Empire: Redux,Nintendo Switch,2019.0,Puzzle,THQ,0.18,0.06,0.11,0.04,0.39,66.0,8.5,0,0,4,42.9
13477,Crimson Empire: Redux,ps2,2026.0,Action,CD Projekt,0.08,0.05,0.04,0.01,0.18,58.0,8.2,0,0,4,39.9
9068,Crimson Empire: Remastered,PS5,2004.0,Sports,Rockstar Games,0.01,0.02,0.0,0.02,0.05,,6.2,0,0,3,31.8
16257,Crimson Frontier,Nintendo Switch,2009.0,Misc,THQ,0.07,0.04,0.04,0.01,0.16,65.0,6.6,0,0,4,39.6
16361,Crimson Frontier,Nintendo Switch,2019.0,Adventure,Konami,0.03,0.02,0.0,0.06,0.11,70.0,6.3,0,0,3,38.1
12141,Crimson Frontier,PS2,2000.0,Action,NetherRealm Studios,0.01,0.01,0.01,0.02,0.05,78.0,,0,0,4,40.9
11723,Crimson Frontier,Xbox 360,2015.0,Misc,Annapurna Interactive,0.13,0.08,0.02,0.05,0.28,57.0,7.1,0,0,4,38.0
5751,Crimson Frontier 2,Xbox 360,2004.0,Strategy,2K Games,0.02,0.01,0.01,0.01,0.05,66.0,8.2,0,0,4,42.1
8754,Crimson Frontier 3,Game Boy Advance,2017.0,Misc,Microsoft Studios,0.13,0.08,0.07,0.01,0.29,64.0,,0,0,3,34.5
4921,Crimson Frontier 3,GameCube,2005.0,Fighting,Square Enix,0.02,0.02,0.0,0.01,0.05,58.0,4.9,0,0,3,32.3
7102,Crimson Frontier 3,Xbox Series X,2000.0,Sports,Take-Two Interactive,0.11,0.11,0.01,0.13,0.36,99.0,,0,0,3,45.1
15900,Crimson Frontier II,DS,2015.0,Strategy,Capcom,0.05,0.04,0.03,0.03,0.15,54.0,7.3,0,0,4,37.3
8592,Crimson Frontier III,Game Boy Advance,2003.0,Fighting,Sega,0.19,0.15,0.08,0.19,0.61,77.0,8.1,0,0,4,45.9
8368,Crimson Frontier IV,Nintendo Switch,2002.0,Puzzle,Take-Two Interactive,0.28,0.13,0.14,0.18,0.73,54.0,7.3,0,0,4,37.9
13615,Crimson Frontier IV,PS Vita,2007.0,Action,Sega,0.08,0.03,0.03,0.02,0.16,82.0,7.7,0,0,4,46.3
11126,Crimson Frontier Online,Wii,2022.0,Action,505 Games,0.03,0.01,0.0,0.04,0.08,83.0,8.6,0,0,3,45.4
3245,Crimson Frontier Reborn,PS5,2005.0,Adventure,Focus Entertainment,0.03,0.02,0.01,0.01,0.07,82.0,6.5,0,0,4,44.4
7344,Crimson Frontier: Gold Edition,Nintendo Switch,2007.0,Platform,Codemasters,0.02,0.02,0.02,0.02,0.08,67.0,8.0,0,0,4,42.2
10337,Crimson Frontier: Gold Edition,PS5,2005.0,Role-Playing,Electronic Arts,0.04,0.02,0.02,0.04,0.12,78.0,5.3,0,0,4,41.5
5778,Crimson Frontier: Redux,DS,2017.0,Strategy,CD Projekt,0.07,0.05,0.04,0.01,0.17,78.0,6.8,0,0,4,43.8
11599,Crimson Frontier: Redux,GameCube,2001.0,Strategy,Nintendo,0.01,0.01,0.0,0.01,0.03,60.0,6.9,0,0,3,35.9
16474,Crimson Frontier: Redux,Xbox One,2015.0,Sports,Take-Two Interactive,0.15,0.1,0.03,0.13,0.41,,7.1,0,0,4,36.1
4312,Crimson Frontier: Remastered,GameCube,2013.0,Racing,2K Games,0.02,0.02,0.0,0.01,0.05,57.0,,0,0,3,32.1
16894,Crimson Genesis 2,3DS,2015.0,Action,Rockstar Games,0.07,0.03,0.01,0.05,0.16,66.0,5.9,0,0,4,38.8
156,Crimson Genesis 2,PSP,2023.0,Adventure,THQ,0.02,0.02,0.0,0.03,0.07,,8.0,0,0,3,34.6
10864,Crimson Genesis 3,3DS,2007.0,Racing,Ubisoft,0.01,0.01,0.0,0.01,0.03,42.0,,0,0,3,27.6
8141,Crimson Genesis 3,DS,2010.0,Action,Ubisoft,0.75,0.57,0.21,0.64,2.17,65.0,10.0,0,0,4,46.7
15136,Crimson Genesis 3,PC,2004.0,Strategy,Warner Bros. Interactive,0.14,0.09,0.01,0.03,0.27,77.0,6.6,0,0,3,40.8
15281,Crimson Genesis 3,PC,2013.0,Strategy,Atari,0.0,0.0,0.0,0.01,0.01,71.0,6.2,0,0,1,33.1
6335,Crimson Genesis 3,PSP,2014.0,Action,Nintendo,0.05,0.02,0.02,0.0,0.09,,7.5,0,0,3,33.8
13130,Crimson Genesis II,DS,2001.0,Simulation,Epic Games,0.01,0.01,0.0,0.0,0.02,78.0,8.3,0,0,2,40.9
2913,Crimson Genesis II,PS2,2022.0,Fighting,505 Games,0.06,0.03,0.04,0.05,0.18,66.0,8.0,0,0,4,42.0
10188,Crimson Genesis II,Wii U,2001.0,Role-Playing,Sega,0.02,0.01,0.01,0.0,0.04,48.0,6.0,0,0,3,30.9
16772,Crimson Genesis III,GameCube,2008.0,Strategy,Warner Bros. Interactive,0.17,0.12,0.02,0.08,0.39,76.0,6.5,0,0,4,42.9
10783,Crimson Genesis III,PS Vita,2002.0,Role-Playing,Nintendo,1.17,1.28,0.45,1.14,4.04,71.0,5.1,0,0,4,43.0
10046,Crimson Genesis IV,Game Boy Advance,2011.0,Racing,Ubisoft,0.04,0.02,0.01,0.02,0.09,,5.0,0,0,4,32.6
5314,Crimson Genesis IV,PSP,2022.0,Racing,THQ,0.19,0.1,0.06,0.07,0.42,90.0,8.9,0,0,4,50.8
16605,Crimson Genesis IV,Xbox 360,2006.0,Misc,Deep Silver,0.03,0.02,0.0,0.02,0.07,80.0,6.7,0,0,3,41.6
8237,Crimson Genesis Online,Wii,2019.0,Racing,Take-Two Interactive,0.08,0.05,0.0,0.03,0.16,75.0,7.2,0,0,3,41.0
10048,Crimson Genesis Reborn,PS Vita,,Racing,Focus Entertainment,0.05,0.04,0.02,0.03,0.14,67.0,8.9,0,1,4,43.6
8906,Crimson Genesis Reborn,PS Vita,,Fighting,NetherRealm Studios,0.03,0.02,0.0,0.01,0.06,64.0,6.5,0,1,3,36.5
10633,Crimson Genesis: Gold Edition,PSP,2024.0,Puzzle,Team17,0.04,0.02,0.01,0.06,0.13,73.0,4.8,0,0,4,39.2
7036,Crimson Genesis: Gold Edition,Xbox Series X,,Strategy,505 Games,0.01,0.0,0.0,0.01,0.02,,8.2,0,1,2,32.3
5823,Crimson Genesis: Origins,Game Boy Advance,2001.0,Adventure,Deep Silver,0.08,0.03,0.04,0.06,0.21,,6.8,0,0,4,35.4
13722,Crimson Genesis: Origins,GameCube,2012.0,Action,2K Games,0.02,0.01,0.0,0.01,0.04,69.0,8.0,0,0,3,40.2
10191,Crimson Genesis: Origins,Nintendo Switch,2007.0,Strategy,Codemasters,0.08,0.05,0.06,0.02,0.21,49.0,8.1,0,0,4,37.1
13643,Crimson Genesis: Origins,Nintendo Switch,2022.0,Strategy,Activision,0.01,0.0,0.01,0.0,0.02,82.0,6.7,0,0,2,39.7
3401,Crimson Genesis: Origins,PS Vita,2021.0,Shooter,THQ,0.03,0.02,0.02,0.01,0.08,71.0,6.9,0,0,4,41.7
5610,Crimson Genesis: Redux,Xbox Series X,2011.0,Puzzle,Team17,0.53,0.18,0.27,0.1,1.08,80.0,6.4,0,0,4,44.7
3881,Crimson Genesis: Remastered,Xbox One,2009.0,Puzzle,Sony Interactive Entertainment,0.03,0.02,0.01,0.0,0.06,68.0,5.6,0,0,3,36.4
13841,Crimson Genesis: Remastered,Xbox Series X,2015.0,Strategy,Paradox Interactive,0.01,0.0,0.0,0.0,0.01,43.0,7.9,0,0,1,27.3
4020,Crimson Horizon,3DS,2005.0,Adventure,Tecmo Koei,0.08,0.06,0.04,0.03,0.21,79.0,5.4,0,0,4,42.0
6743,Crimson Horizon,DS,2017.0,Adventure,Atari,0.03,0.02,0.01,0.0,0.06,58.0,,0,0,3,32.5
6981,Crimson Horizon,PS5,2007.0,Action,Rockstar Games,0.0,0.0,0.0,0.01,0.01,,8.2,0,0,1,29.8
797,Crimson Horizon,PS5,2009.0,Role-Playing,Atari,0.03,0.02,0.01,0.02,0.08,62.0,5.3,0,0,4,36.6
4905,Crimson Horizon,PSP,2025.0,Misc,Focus Entertainment,0.37,0.12,0.13,0.2,0.82,69.0,5.5,0,0,4,39.8
12193,Crimson Horizon 3,PC,2025.0,Platform,Take-Two Interactive,0.02,0.01,0.01,0.01,0.05,41.0,8.5,0,0,4,35.1
11597,Crimson Horizon 3,Xbox 360,2007.0,Platform,Microsoft Studios,0.04,0.01,0.02,0.02,0.09,63.0,6.9,0,0,4,39.3
16756,Crimson Horizon 3,Xbox 360,2008.0,Racing,Ubisoft,0.01,0.0,0.0,0.01,0.02,46.0,6.8,0,0,2,29.0
12424,Crimson Horizon II,Game Boy Advance,2011.0,Misc,Nintendo,0.01,0.01,0.01,0.01,0.04,66.0,7.4,0,0,4,40.9
15418,Crimson Horizon II,PS5,2010.0,Shooter,Devolver Digital,0.07,0.05,0.03,0.0,0.15,70.0,6.5,0,0,3,38.4
9059,Crimson Horizon II,Wii U,2018.0,Sports,CD Projekt,0.03,0.02,0.01,0.04,0.1,68.0,3.1,0,0,4,35.1
14960,Crimson Horizon III,PS2,2017.0,Adventure,Sony Interactive Entertainment,0.1,0.1,0.07,0.03,0.3,71.0,7.6,0,0,4,43.0
3153,Crimson Horizon III,Wii,2007.0,Strategy,CD Projekt,0.02,0.02,0.01,0.0,0.05,,6.0,0,0,3,31.5
5598,Crimson Horizon III,wii u,2025.0,Sports,Deep Silver,1.34,0.63,0.9,0.12,2.99,60.0,,0,0,3,36.0
11006,Crimson Horizon IV,3ds,2001.0,Shooter,Deep Silver,0.01,0.01,0.01,0.01,0.04,58.0,8.8,0,0,4,40.6
434,Crimson Horizon IV,PS4,2007.0,Action,CD Projekt,0.06,0.03,0.03,0.0,0.12,,7.5,0,0,3,33.9
16754,Crimson Horizon IV,PS4,2020.0,Puzzle,Codemasters,0.03,0.03,0.02,0.03,0.11,48.0,6.1,0,0,4,33.7
12305,Crimson Horizon Online,GameCube,2012.0,Fighting,Square Enix,0.08,0.04,0.04,0.01,0.17,76.0,6.7,0,0,4,43.0
16013,Crimson Horizon Online,Nintendo Switch,2014.0,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,81.0,8.9,0,0,3,45.2
1699,Crimson Horizon Online,PC,2003.0,Puzzle,CD Projekt,0.05,0.03,0.03,0.0,0.11,69.0,7.8,0,0,3,40.0
2507,Crimson Horizon Reborn,DS,2013.0,Sports,Epic Games,0.01,0.01,0.01,0.01,0.04,75.0,7.3,0,0,4,43.5
6637,Crimson Horizon Reborn,PS Vita,2001.0,Platform,Ubisoft,0.06,0.02,0.03,0.01,0.12,29.0,10.0,0,0,4,33.8
2066,Crimson Horizon Reborn,Wii,2017.0,Misc,Nintendo,0.1,0.09,0.07,0.0,0.26,40.0,7.8,0,0,3,31.5
15243,Crimson Horizon: Gold Edition,PS Vita,2017.0,Role-Playing,CD Projekt,0.07,0.04,0.04,0.0,0.15,69.0,7.0,0,0,3,38.8
2230,Crimson Horizon: Gold Edition,Xbox Series X,2005.0,Strategy,Take-Two Interactive,0.15,0.08,0.02,0.05,0.3,50.0,6.8,0,0,4,35.5
8950,Crimson Horizon: Gold Edition,psp,2001.0,Fighting,Konami,0.2,0.17,0.1,0.04,0.51,62.0,7.2,0,0,4,39.9
15231,Crimson Horizon: Origins,PS3,2015.0,Racing,Capcom,0.01,0.01,0.0,0.01,0.03,71.0,3.5,0,0,3,34.1
700,Crimson Horizon: Origins,Wii U,2016.0,Action,Microsoft Studios,0.03,0.01,0.01,0.01,0.06,70.0,6.1,0,0,4,40.2
7503,Crimson Horizon: Origins,Wii U,2024.0,Action,Atari,0.17,0.06,0.04,0.11,0.38,76.0,3.9,0,0,4,39.0
4737,Crimson Horizon: Redux,Nintendo Switch,2019.0,Adventure,CD Projekt,0.2,0.08,0.1,0.03,0.41,70.0,8.8,0,0,4,44.6
14212,Crimson Horizon: Redux,Nintendo Switch,2021.0,Racing,2K Games,0.01,0.0,0.0,0.01,0.02,,8.0,0,0,2,32.0
11015,Crimson Horizon: Redux,Wii,2023.0,Racing,NetherRealm Studios,0.05,0.05,0.05,0.02,0.17,82.0,8.3,0,0,4,47.2
5212,Crimson Horizon: Redux,Xbox 360,2016.0,Adventure,Sega,0.06,0.05,0.03,0.02,0.16,60.0,10.0,0,0,4,43.2
11759,Crimson Horizon: Redux,Xbox 360,2024.0,Misc,NetherRealm Studios,0.12,0.07,0.05,0.0,0.24,66.0,3.2,0,0,3,32.3
3169,Crimson Horizon: Redux,Xbox One,2001.0,Sports,Sega,0.44,0.42,0.21,0.21,1.28,55.0,6.3,0,0,4,37.2
15731,Crimson Horizon: Remastered,PSP,2022.0,Role-Playing,Take-Two Interactive,0.05,0.07,0.05,0.03,0.2,82.0,4.8,0,0,4,42.0
2826,Crimson Kingdom,Xbox 360,2008.0,Platform,Tecmo Koei,0.15,0.1,0.06,0.29,0.6,60.0,5.8,0,0,4,37.3
9618,Crimson Kingdom,Xbox Series X,2008.0,Racing,Unknown/Unreported,0.04,0.02,0.01,0.0,0.07,82.0,5.6,1,0,3,40.6
9337,Crimson Kingdom 2,Game Boy Advance,2021.0,Puzzle,CD Projekt,0.1,0.07,0.05,0.07,0.29,76.0,7.7,0,0,4,44.6
12753,Crimson Kingdom 3,Xbox One,2018.0,Platform,Square Enix,0.04,0.03,0.02,0.03,0.12,99.0,,0,0,4,47.3
2359,Crimson Kingdom II,DS,2001.0,Strategy,Annapurna Interactive,0.12,0.07,0.01,0.2,0.4,81.0,,0,0,3,39.7
7713,Crimson Kingdom II,Xbox Series X,2012.0,Racing,Take-Two Interactive,0.04,0.02,0.01,0.04,0.11,62.0,7.7,0,0,4,40.3
15313,Crimson Kingdom III,PS Vita,2004.0,Sports,Devolver Digital,0.56,0.42,0.13,0.27,1.38,84.0,9.4,0,0,4,50.7
3742,Crimson Kingdom III,PS4,2000.0,Misc,Bandai Namco,0.01,0.01,0.0,0.01,0.03,73.0,6.3,0,0,3,38.9
3390,Crimson Kingdom III,PS4,2012.0,Simulation,Activision,0.01,0.0,0.0,0.01,0.02,66.0,,0,0,2,32.3
14436,Crimson Kingdom III,ps2,2021.0,Action,Focus Entertainment,0.0,0.0,0.0,0.01,0.01,61.0,6.6,0,0,1,30.7
16759,Crimson Kingdom III,wii,2020.0,Sports,Devolver Digital,0.07,0.04,0.02,0.04,0.17,62.0,6.3,0,0,4,38.2
12938,Crimson Kingdom IV,Game Boy Advance,2010.0,Adventure,2K Games,0.02,0.02,0.01,0.02,0.07,,9.5,0,0,4,39.3
9280,Crimson Kingdom IV,PS4,2014.0,Action,Capcom,0.04,0.03,0.02,0.0,0.09,,7.4,0,0,3,33.7
5879,Crimson Kingdom Reborn,PS Vita,2004.0,Puzzle,Rockstar Games,0.25,0.17,0.13,0.0,0.55,,4.2,0,0,3,29.3
8791,Crimson Kingdom: Gold Edition,PS Vita,2010.0,Strategy,Tecmo Koei,0.04,0.02,0.01,0.01,0.08,57.0,7.3,0,0,4,38.1
2838,Crimson Kingdom: Gold Edition,Wii,2020.0,Strategy,Ubisoft,0.3,0.09,0.07,0.09,0.55,47.0,9.5,0,0,4,38.9
11128,Crimson Kingdom: Origins,PS2,2008.0,Strategy,Deep Silver,0.09,0.06,0.07,0.02,0.24,66.0,7.3,0,0,4,41.0
11705,Crimson Kingdom: Origins,PSP,2011.0,Adventure,Rockstar Games,0.05,0.02,0.01,0.01,0.09,49.0,7.5,0,0,4,36.0
13162,Crimson Kingdom: Redux,Game Boy Advance,2003.0,Role-Playing,Electronic Arts,0.02,0.02,0.0,0.02,0.06,63.0,7.9,0,0,3,38.3
3427,Crimson Kingdom: Redux,PS4,2020.0,Adventure,Microsoft Studios,0.07,0.04,0.0,0.07,0.18,87.0,5.0,0,0,3,41.3
558,Crimson Kingdom: Redux,PS5,2005.0,Misc,505 Games,0.04,0.02,0.01,0.01,0.08,81.0,6.5,0,0,4,44.1
597,Crimson Kingdom: Redux,Xbox One,2005.0,Strategy,Epic Games,0.0,0.0,0.0,0.01,0.01,61.0,4.4,0,0,1,27.4
8233,Crimson Kingdom: Remastered,PS Vita,2007.0,Misc,Warner Bros. Interactive,0.08,0.05,0.04,0.01,0.18,46.0,4.9,0,0,4,31.3
4977,Crimson Kingdom: Remastered,Xbox One,2017.0,Sports,Paradox Interactive,0.03,0.02,0.02,0.02,0.09,63.0,8.9,0,0,4,42.3
10796,Crimson Legends,3DS,2026.0,Action,Codemasters,0.09,0.09,0.06,0.05,0.29,,8.4,0,0,4,37.9
8980,Crimson Legends,DS,2023.0,Shooter,Bandai Namco,0.01,0.01,0.01,0.0,0.03,54.0,7.4,0,0,3,34.8
15272,Crimson Legends,PS4,2011.0,Action,Electronic Arts,0.48,0.34,0.14,0.41,1.37,,7.1,0,0,4,37.0
439,Crimson Legends 3,DS,2010.0,Shooter,CD Projekt,0.07,0.04,0.03,0.02,0.16,,7.8,0,0,4,36.9
9004,Crimson Legends II,Wii U,2012.0,Action,THQ,0.15,0.06,0.01,0.09,0.31,75.0,7.0,0,0,3,40.8
13434,Crimson Legends IV,PS Vita,2013.0,Role-Playing,Codemasters,0.56,0.44,0.24,0.24,1.48,72.0,5.6,0,0,4,41.5
15867,Crimson Legends Online,PC,2025.0,Sports,Ubisoft,0.07,0.02,0.02,0.02,0.13,,6.6,0,0,4,35.0
5162,Crimson Legends: Origins,PS4,2009.0,Sports,Devolver Digital,0.39,0.24,0.11,0.11,0.85,61.0,6.1,0,0,4,38.3
13476,Crimson Legends: Redux,Wii,2020.0,Misc,Nintendo,0.05,0.03,0.03,0.02,0.13,87.0,7.1,0,0,4,46.9
4703,Crimson Legends: Remastered,Xbox One,2019.0,Puzzle,Devolver Digital,0.01,0.01,0.0,0.01,0.03,68.0,6.8,0,0,3,38.1
14302,Crimson Legion,PS5,2003.0,Adventure,Annapurna Interactive,0.21,0.15,0.06,0.18,0.6,,,0,0,4,33.1
14956,Crimson Legion 2,PC,,Sports,Capcom,0.25,0.11,0.03,0.11,0.5,66.0,8.8,0,1,4,43.5
16045,Crimson Legion 2,PS Vita,,Puzzle,Team17,0.1,0.05,0.01,0.06,0.22,67.0,7.2,0,1,3,38.6
15633,Crimson Legion 2,PS Vita,2005.0,Role-Playing,Devolver Digital,0.04,0.02,0.01,0.02,0.09,82.0,8.0,0,0,4,46.7
12515,Crimson Legion 2,PS Vita,2015.0,Simulation,Devolver Digital,0.13,0.16,0.03,0.17,0.49,66.0,5.5,0,0,4,38.5
6517,Crimson Legion 3,PS3,2005.0,Shooter,Bethesda Softworks,0.39,0.28,0.11,0.41,1.19,72.0,7.7,0,0,4,44.3
